462639 201 6 39.476926421373008 63241.077088070931 1
0 0.01 20000000 4 20
0  7  8  9  
#
# HNBody body-specific file (Bodycentric coordinates).
#
# Line 3 encodes the data type for each column as follows:
#
#  0-Time (= Epoch)  1-x1 2-x2 3-x3   4-v1 5-v2 6-v3
#  7-SemiMajorAxis   8-Eccentricity   9-Inclination
# 10-LongAscendNode 11-ArgPeriapse   12-LongPeriapse
# 13-TimePeriapse   14-PeriDistance  15-MeanAnomaly
# 16-TrueAnomaly    17-MeanLongitude 18-TrueLongitude
# 19-MeanLatitude   20-TrueLatitude  21-Mass
# 22-EncRadius      23-CaptRadius    24-IdTag
# 25-JacIndex
#
 0  9.5370703200000051  0.054150600000000375  2.4844599999999994
 200000  9.5109302901361961  0.03880811971374324  2.324947532647232
 400000  9.4787113954093325  0.08266663909059635  1.7964997800532145
 600000  9.4893722194411918  0.019012339437178363  0.99354649379040572
 800000  9.5289115411975658  0.068088840761716798  0.77039112990487724
 1000000  9.5387132266665393  0.06495674989562257  1.5378055342402575
 1200000  9.5062923692731509  0.020747251503017348  2.2624173141804889
 1400000  9.480733651213983  0.084968880652892459  2.5635494548482987
 1600000  9.4859417520523834  0.034708555925837818  2.2783911777150583
 1800000  9.5285455999640103  0.054898960660757001  1.7018904603421137
 2000000  9.5391198880190444  0.07283452209841984  0.785171911728478
 2200000  9.5047554526500644  0.011642065241008305  0.92019444665986383
 2400000  9.4777065480031428  0.078789028136778058  1.6650823014431608
 2600000  9.4833433093517225  0.053460031806594241  2.3431628580750563
 2800000  9.5295219197975776  0.039953317841930278  2.4097780669202868
 3000000  9.536373731191583  0.077411240573610748  2.1092575477190074
 3200000  9.5071272001139029  0.020578785078205673  1.4164397962154827
 3400000  9.472978650752987  0.067350706610604175  0.75435063291257887
 3600000  9.4850440188392486  0.069544865401633571  1.1666780427410195
 3800000  9.5317754742266292  0.022922534668729337  1.9357628157331157
 4000000  9.5323968588297827  0.077633535459600167  2.4003376879853948
 4200000  9.5105027599505334  0.034940011836419163  2.2978800748855619
 4400000  9.4704940625011105  0.054184543256840113  1.8875269062330748
 4600000  9.4878057983827606  0.07857802854248927  1.0178199008862847
 4800000  9.5319103596250923  0.0093447892735947849  0.79093891590175491
 5000000  9.531248433869866  0.074535248555523473  1.4627270825545802
 5200000  9.5129656840744197  0.050241205788406171  2.2510823732956426
 5400000  9.4707126045620154  0.040912190928137283  2.4766939538066297
 5600000  9.4895732566873043  0.079924473824593278  2.3360925045150083
 5800000  9.529965523572244  0.021760852860653254  1.7097401404581252
 6000000  9.5368697604301591  0.067825581620935022  0.8209147596607751
 6200000  9.5114212242382319  0.064845737443989609  0.81886682983254799
 6400000  9.473245911062163  0.027040815960491453  1.6812045407530831
 6600000  9.4915957572286267  0.077591609754116858  2.3315330385460755
 6800000  9.5280568618646946  0.038424150210082886  2.4702971353097016
 7000000  9.5424902728694949  0.055921315884188597  2.2463653675245161
 7200000  9.5060111042685538  0.076043906029108932  1.4649761496593301
 7400000  9.4750433500260005  0.016311481543053227  0.80905351192382835
 7600000  9.4925575370981772  0.074092388389619582  1.0260033681592693
 7800000  9.5267426987929991  0.052128969638404736  1.8828371437480067
 8000000  9.5436471796261593  0.039679848982244935  2.2876780801420558
 8200000  9.501952712390251  0.082720601177628805  2.3868061513307333
 8400000  9.4769943376563504  0.024042909224360118  1.9485101666400431
 8600000  9.4940034972000902  0.067656166495249609  1.1571867263134885
 8800000  9.5273964362045387  0.06303005580302859  0.75891616665694805
 9000000  9.5414659940414364  0.023728693039130846  1.4050021271613564
 9200000  9.5035874835252976  0.083632741175303602  2.1245594035670483
 9400000  9.476701884918274  0.041650697972307492  2.4201172453894046
 9600000  9.4926726727249484  0.055844483860510934  2.3534030965978929
 9800000  9.5306828172866744  0.073152707427690228  1.6811378213897956
 10000000  9.5374791379584671  0.017710441389376646  0.93564284266708164
 10200000  9.5064512650562083  0.077297438157333781  0.77243138718258852
 10400000  9.4733299714858354  0.057615274593048459  1.6853391102893791
 10600000  9.4911599921940066  0.038975048472385837  2.2636393521216864
 10800000  9.5363171658315498  0.081951322206067018  2.5635835108672156
 11000000  9.5350106914768986  0.027029563775478258  2.2744615974497444
 11200000  9.5097035788838173  0.065418555746034057  1.5556737974666617
 11400000  9.4714420546509768  0.069738519879071995  0.7920337524218406
 11600000  9.4929200021319442  0.020260324303057541  0.96202552495487825
 11800000  9.5405672854004564  0.085751023334194015  1.7964495578964061
 12000000  9.535224696234085  0.042231646769699878  2.3008874568471054
 12200000  9.5110312655311073  0.051125121432255449  2.471991272200071
 12400000  9.4725203597097458  0.077625989451084995  2.0132326254607715
 12600000  9.496064694389549  0.013638879669578543  1.3627407516542851
 12800000  9.5403263250870101  0.081070412485024515  0.7061742739975333
 13000000  9.5380665995016631  0.059387393033245944  1.3074032010283354
 13200000  9.5122673168454046  0.036964849417531059  1.9541430550253751
 13400000  9.4731942282729165  0.079919246251428433  2.4214433098366346
 13600000  9.4984483717498378  0.029021733223781269  2.304888941868465
 13800000  9.5371558933358838  0.068307651283056284  1.7539737470344805
 14000000  9.542008148432167  0.074871269545690108  1.0102487966601021
 14200000  9.5115830564165549  0.022286239586879971  0.79886559980605465
 14400000  9.4726185665411418  0.077351928224347874  1.588372139001655
 14600000  9.4979288613201991  0.045212790575182238  2.2269024883511968
 14800000  9.5338619463972414  0.050731957200459046  2.554682020517455
 15000000  9.5411671602927655  0.083525609996468742  2.2337573174109382
 15200000  9.5081878897407126  0.015276245977540048  1.6463079514058068
 15400000  9.4723222001342116  0.072195449690534985  0.73454648701929381
 15600000  9.4960409115943243  0.059468157248554455  0.94651483212127263
 15800000  9.5341263832283474  0.032840193129912425  1.7055537261937721
 16000000  9.536923741421937  0.083679734985733611  2.3901429432225889
 16200000  9.5056314022079906  0.029483810958130192  2.4940227448431718
 16400000  9.4756794731785998  0.065056223782469572  2.1317234440186543
 16600000  9.4918248772605995  0.070335018047141595  1.4585824156488165
 16800000  9.5357087832206293  0.019871651007797881  0.70671915408696273
 17000000  9.5324316296847886  0.077794269830597715  1.1446810399168916
 17200000  9.5046181273665784  0.047508564948906054  1.8856721464297443
 17400000  9.477174555515564  0.052893573860484169  2.3995953918949247
 17600000  9.4870102899677882  0.077867497074915956  2.3033528207683744
 17800000  9.5368212731606903  0.019817765249059056  1.9104557373554332
 18000000  9.531181702691045  0.068771893441944856  1.072448549427607
 18200000  9.5043473475975873  0.061418727220423422  0.82646941837678267
 18400000  9.4757909893463843  0.034791888578418043  1.4342525034372431
 18600000  9.4879139878898737  0.082304027814075004  2.2070866177773447
 18800000  9.5373474337699236  0.031270096889376701  2.4498168996882521
 19000000  9.5326138588687002  0.057972910668068492  2.2563282654033072
 19200000  9.5038214937235175  0.070211722750232686  1.6700544445183234
 19400000  9.4728513026501897  0.017071471433773674  0.78340088904284488
 19600000  9.4943331387941505  0.082515988370900364  0.89356488251972233
 19800000  9.5350500671962113  0.045297829245898209  1.7047493465373642
 20000000  9.534533632577789  0.045148050581014176  2.3880955292151476
 20200000  9.5040491874620745  0.07586033631651122  2.4912985421970828
 20400000  9.470529886810894  0.018431907140437697  2.2594695310251347
 20600000  9.5006767924887718  0.074729873674125147  1.4535030317829427
 20800000  9.5310992157932688  0.05841402514092886  0.73461337305171526
 21000000  9.5365462999588466  0.030804251260922327  0.9999913334803433
 21200000  9.5043956756769283  0.079213837469259946  1.9014685808240239
 21400000  9.4703158376808467  0.033186791290768597  2.3451446772786433
 21600000  9.5009487662462266  0.059646192136725097  2.4119261522942246
 21800000  9.5294355247001441  0.070164729271633808  2.0123098749851889
 22000000  9.5392351528642312  0.015349204503674906  1.1933049588843851
 22200000  9.5017799317349461  0.079214112083869165  0.77354374200983644
 22400000  9.4714735214673134  0.047579220262381115  1.3253673099588623
 22600000  9.4963722795305738  0.042459883683901405  2.0874244219960065
 22800000  9.5312928546348914  0.078659891673552598  2.3648898696057055
 23000000  9.5385268194506114  0.011477417037346806  2.3157248707424221
 23200000  9.4961902958735163  0.073796592305969785  1.6529119257331844
 23400000  9.4747869318709483  0.06118300027864268  0.92711983036438339
 23600000  9.4925325619317178  0.02707093186536258  0.81595069901050721
 23800000  9.5340415927218736  0.080112191004908698  1.7053773157490015
 24000000  9.5368168602584795  0.028360570053020385  2.2745248186433127
 24200000  9.4941119198643893  0.062557825660111616  2.5097110311479964
 24400000  9.4779970294385176  0.073303395748625502  2.2560664526566279
 24600000  9.4913946188959315  0.015733966323765787  1.4799382695753365
 24800000  9.5350299847840958  0.074929636846255865  0.74276530036897492
 25000000  9.5352346399955312  0.047547423187237467  0.97386621205778212
 25200000  9.496399428037952  0.046868945605625552  1.8590522527930256
 25400000  9.476432343102811  0.081888525579241103  2.3537661010255766
 25600000  9.4936566549754371  0.016381521547262808  2.5253472464086579
 25800000  9.5350750549593428  0.067683702675453511  2.0518815582077048
 26000000  9.5354168429556836  0.064091727457000369  1.3560291403521791
 26200000  9.5021521426095781  0.02914850949299538  0.67825900337831391
 26400000  9.4727617902922976  0.083543516883471322  1.2708013511148164
 26600000  9.4994744127251494  0.03006652945058072  1.9435158643332653
 26800000  9.5360109331283898  0.060160937583304944  2.3896658677643101
 27000000  9.5378506543416908  0.075060959982790929  2.3311098155935452
 27200000  9.5052774265370701  0.01553074283788284  1.7559351737913442
 27400000  9.4698375961795538  0.078569585907876646  1.0662081912127297
 27600000  9.5054490411611106  0.047867776577508667  0.80120215222355551
 27800000  9.5370067953463202  0.04981745823614038  1.6048082549938163
 28000000  9.5388050051628639  0.081226623196530373  2.1848994218926543
 28200000  9.5049817857942429  0.022262975565689902  2.506806308584292
 28400000  9.4706150967858154  0.069065406351672728  2.1878126223266787
 28600000  9.5072763535252651  0.064719396005002053  1.5679251773300982
 28800000  9.5362380715674355  0.035021497507424761  0.74069143415240701
 29000000  9.5405520576174485  0.084120120183156788  1.0102630662556038
 29200000  9.5023989861678189  0.037118277125416738  1.7736035771891931
 29400000  9.472674793843419  0.055688196607407529  2.4121356250491695
 29600000  9.50411349832501  0.076282540295878373  2.537224117536927
 29800000  9.5355821915717147  0.019002860616961437  2.1075649419392488
 30000000  9.5425008950113526  0.082978659964777143  1.4275390271567394
 30200000  9.4987017847958999  0.050628130104537997  0.63322761288583029
 30400000  9.4736208269611257  0.040635720185177859  1.1595736433992354
 30600000  9.5003888604474227  0.08193836469400341  1.8959593967833994
 30800000  9.5358958652767107  0.022206500364035427  2.4337008403639953
