462639 100
0 0.01 20000000 5 8
0 -4.43925868123e-003  5.82752642315e-004  1.85411218784e-004  2.21932083436e-002
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
          5000000  -1.299306e-013 4.883435e-018 1.941165e-016 1.406429e-015
          5200000  -2.504828e-013 -1.465030e-017 1.709202e-016 1.250159e-015
          5400000  -2.637689e-013 -9.766869e-018 1.599325e-016 2.500318e-015
          5600000  -1.922582e-013 -2.441717e-017 1.928957e-016 2.969128e-015
          5800000  -2.557581e-013 -1.953374e-017 1.342944e-016 2.031509e-015
          6000000  -5.353532e-013 -9.766869e-018 2.710306e-016 1.562699e-015
          6200000  -2.577120e-013 9.766869e-018 1.721411e-016 6.250796e-016
          6400000  -3.044088e-013 9.766869e-018 1.196441e-016 0.000000e+000
          6600000  -4.261333e-013 6.348465e-017 1.294110e-016 1.093889e-015
          6800000  -4.048364e-013 7.813495e-017 9.522697e-017 9.376194e-016
          7000000  -3.638057e-013 8.790182e-017 1.867914e-016 1.562699e-015
          7200000  -3.915503e-013 5.371778e-017 2.258588e-016 2.812858e-015
          7400000  -5.328132e-013 7.813495e-017 2.063251e-016 4.219287e-015
          7600000  -5.113209e-013 5.860121e-017 1.733619e-016 2.969128e-015
          7800000  -3.544272e-013 5.860121e-017 1.367362e-016 1.562699e-015
          8000000  -2.510689e-013 8.790182e-017 1.196441e-016 2.656588e-015
          8200000  -3.182811e-013 5.371778e-017 1.049938e-016 2.812858e-015
          8400000  -2.891689e-013 3.418404e-017 1.880122e-016 3.906748e-015
          8600000  -3.409457e-013 4.883435e-018 2.307423e-016 3.125398e-015
          8800000  -7.377714e-013 -4.883435e-018 1.831288e-016 3.750478e-015
          9000000  -8.202236e-013 -2.441717e-017 2.063251e-016 2.969128e-015
          9200000  -3.714257e-013 3.418404e-017 2.283006e-016 3.281668e-015
          9400000  -3.387965e-013 5.860121e-017 2.270797e-016 1.875239e-015
          9600000  -5.574316e-013 2.930061e-017 2.124294e-016 9.376194e-016
          9800000  -5.533285e-013 1.465030e-017 1.819079e-016 1.093889e-015
         10000000  -4.868978e-013 9.766869e-018 1.977791e-016 9.376194e-016
         10200000  -5.920146e-013 0.000000e+000 2.038834e-016 1.718969e-015
         10400000  -1.365346e-012 -9.766869e-018 1.977791e-016 2.500318e-015
         10600000  -2.233243e-013 -2.441717e-017 1.990000e-016 2.344049e-015
         10800000  -3.989749e-013 -1.953374e-017 2.405091e-016 2.656588e-015
         11000000  -2.588843e-013 4.395091e-017 2.942269e-016 2.656588e-015
         11200000  -6.467222e-013 2.930061e-017 3.100981e-016 2.656588e-015
         11400000  -5.511793e-013 0.000000e+000 4.077668e-016 1.875239e-015
         11600000  -7.035791e-013 2.930061e-017 3.992208e-016 2.187779e-015
         11800000  -4.034687e-013 4.395091e-017 4.004416e-016 2.031509e-015
         12000000  -8.020528e-013 2.441717e-017 3.369570e-016 2.656588e-015
         12200000  -5.914285e-013 0.000000e+000 3.540490e-016 2.344049e-015
         12400000  -1.116426e-012 -4.883435e-017 4.065459e-016 1.875239e-015
         12600000  -1.056639e-012 -1.465030e-017 3.992208e-016 2.500318e-015
         12800000  -1.202591e-012 -1.953374e-017 3.650367e-016 2.812858e-015
         13000000  -7.487129e-013 9.766869e-018 3.516073e-016 4.219287e-015
         13200000  -7.606313e-013 1.465030e-017 3.796870e-016 5.000637e-015
         13400000  -7.633667e-013 9.766869e-018 3.882330e-016 4.531827e-015
         13600000  -7.264391e-013 1.953374e-017 3.284110e-016 5.781986e-015
         13800000  -5.283193e-013 -9.766869e-018 2.844601e-016 4.531827e-015
         14000000  -1.834659e-013 -3.906748e-017 3.748036e-016 4.375557e-015
         14200000  -5.392608e-013 -1.123190e-016 3.686993e-016 2.969128e-015
         14400000  -5.656377e-013 -8.301839e-017 3.174232e-016 2.500318e-015
         14600000  -6.865807e-013 -1.172024e-016 3.186441e-016 1.562699e-015
         14800000  -6.221038e-013 -1.904539e-016 4.126502e-016 2.500318e-015
         15000000  -5.728670e-013 -2.295214e-016 4.504968e-016 1.875239e-015
         15200000  -9.519126e-013 -2.930061e-016 4.468343e-016 3.125398e-016
         15400000  -1.041399e-012 -3.320735e-016 5.066563e-016 -4.688097e-016
         15600000  -1.023033e-012 -3.027729e-016 5.029938e-016 -1.562699e-015
