462639 201 1 39.476926421373008 63241.077088070931 1
0 0.01 10000000 8 20
0  7  8  9  11 10 15 21 
#
# HNBody body-specific file (Bodycentric coordinates).
#
# Line 3 encodes the data type for each column as follows:
#
#  0-Time (= Epoch)  1-x1 2-x2 3-x3   4-v1 5-v2 6-v3
#  7-SemiMajorAxis   8-Eccentricity   9-Inclination
# 10-LongAscendNode 11-ArgPeriapse   12-LongPeriapse
# 13-TimePeriapse   14-PeriDistance  15-MeanAnomaly
# 16-TrueAnomaly    17-MeanLongitude 18-TrueLongitude
# 19-MeanLatitude   20-TrueLatitude  21-Mass
# 22-EncRadius      23-CaptRadius    24-IdTag
# 25-JacIndex
#
 0  0.38709893000000062  0.2056306899999992  7.0048700000000022  29.126126279999923  48.33167000000001  174.79252721999995  1.6601367952719301e-007
 100000  0.38709967966253633  0.19337649145484778  7.4325487343948096  1.1583537103274744 -139.83821323418738 -30.744680320752142  1.6601367952719301e-007
 200000  0.38709843577128145  0.17014610911353878  10.060006710977067 -67.186236272810376  72.701016780004224  126.41415389328456  1.6601367952719301e-007
 300000  0.38710017696679633  0.12668538261213766  7.8345405741422169 -123.01483813279368 -86.615608965014331 -71.217077288798606  1.6601367952719301e-007
 400000  0.38709873730848993  0.095336306745403429  10.644976901425732  163.56910723212096  122.95537912847678  104.21485578440095  1.6601367952719301e-007
 500000  0.38709851331565576  0.10120368956260056  7.2546951151327743  81.700544131211331 -13.409191481277141 -85.690319513215243  1.6601367952719301e-007
 600000  0.38709918710658214  0.1193345879957098  7.7232479878665252  53.50287050703735  172.68870530602234  65.622435830742063  1.6601367952719301e-007
 700000  0.38709807914903432  0.14634786269561526  7.1373462415164308 -15.373104725698582  37.169684455134956 -145.95460587800864  1.6601367952719301e-007
 800000  0.38709878034660178  0.16600927966562043  5.3003683436037168 -40.116040221754034 -141.82764294757069 -2.6179592810759984  1.6601367952719301e-007
