462639 100
0 0.01 5000000 5 8
0 -4.44271058702e-003  5.82753053055e-004  1.85410778926e-004  2.21926757616e-002
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
          5400000  -1.080222e-012 1.123217e-016 -1.465065e-017 3.125473e-016
          5450000  5.906370e-012 8.302038e-017 -2.075509e-017 0.000000e+000
          5500000  8.110936e-012 1.025546e-016 -2.441776e-018 4.688210e-016
          5550000  -8.487735e-012 1.025546e-016 -6.104440e-018 6.250946e-016
          5600000  -3.299235e-012 1.025546e-016 -1.220888e-018 4.688210e-016
          5650000  -2.602645e-012 1.025546e-016 0.000000e+000 3.125473e-016
          5700000  1.336757e-012 1.220888e-016 3.174309e-017 7.813683e-016
          5750000  -5.825739e-013 1.367394e-016 2.075509e-017 9.376419e-016
          5800000  7.867872e-013 1.367394e-016 -2.685953e-017 9.376419e-016
          5850000  -5.868691e-013 1.123217e-016 -8.546215e-018 6.250946e-016
          5900000  -6.593199e-012 9.767103e-017 4.883552e-018 3.125473e-016
          5950000  1.356320e-011 1.025546e-016 -1.465065e-017 1.093916e-015
          6000000  1.725485e-011 1.123217e-016 2.441776e-018 9.376419e-016
          6050000  7.020660e-011 1.123217e-016 6.104440e-018 1.250189e-015
          6100000  -5.445329e-011 1.123217e-016 2.563865e-017 7.813683e-016
          6150000  3.498021e-011 9.278748e-017 6.592795e-017 6.250946e-016
          6200000  5.430394e-012 8.302038e-017 8.668304e-017 4.688210e-016
          6250000  -3.642766e-011 6.836972e-017 9.400837e-017 0.000000e+000
          6300000  -5.829156e-011 7.325327e-017 1.269723e-016 0.000000e+000
          6350000  -3.795965e-011 7.325327e-017 1.367394e-016 -3.125473e-016
          6400000  1.936726e-011 6.836972e-017 1.220888e-016 -3.125473e-016
          6450000  1.220777e-010 7.813683e-017 1.086590e-016 -9.376419e-016
          6500000  -3.133951e-011 8.302038e-017 9.278748e-017 -6.250946e-016
          6550000  4.543514e-010 6.836972e-017 1.123217e-016 -1.093916e-015
          6600000  -7.503627e-011 8.302038e-017 8.302038e-017 -6.250946e-016
          6650000  2.617124e-010 1.025546e-016 1.342977e-016 3.125473e-016
          6700000  3.285578e-010 1.318559e-016 1.318559e-016 1.250189e-015
          6750000  -5.504230e-006 1.172052e-016 1.342977e-016 1.719010e-015
          6800000  -4.517030e-005 1.513901e-016 1.404021e-016 1.406463e-015
          6850000  -6.049836e-005 1.758079e-016 1.172052e-016 2.187831e-015
          6900000  -1.269541e-004 1.855750e-016 1.086590e-016 2.812926e-015
          6950000  -1.271264e-004 2.051092e-016 9.034570e-017 3.125473e-015
          7000000  -1.271270e-004 2.051092e-016 1.001128e-016 4.063115e-015
          7050000  -1.271127e-004 2.197598e-016 1.025546e-016 4.688210e-015
          7100000  -1.271225e-004 2.148763e-016 1.159844e-016 3.750568e-015
          7150000  -1.268852e-004 2.197598e-016 8.424127e-017 4.219389e-015
          7200000  -1.263015e-004 2.490611e-016 1.330768e-016 4.375662e-015
          7250000  -1.111619e-004 3.027802e-016 1.184261e-016 5.625851e-015
          7300000  -1.226853e-005 3.320815e-016 7.447416e-017 5.938399e-015
          7350000  1.179601e-005 3.174309e-016 7.691594e-017 5.938399e-015
          7400000  1.209195e-005 3.369651e-016 5.005640e-017 6.094672e-015
          7450000  1.209376e-005 3.613828e-016 4.273108e-017 6.094672e-015
          7500000  1.209357e-005 3.467322e-016 2.685953e-017 6.250946e-015
          7550000  1.209331e-005 3.467322e-016 2.075509e-017 6.250946e-015
          7600000  1.209332e-005 3.613828e-016 1.098799e-017 6.407220e-015
          7650000  1.209328e-005 3.564993e-016 -1.831332e-017 6.719767e-015
          7700000  1.209320e-005 3.320815e-016 -3.906841e-017 6.407220e-015
          7750000  1.209320e-005 3.223144e-016 -4.761463e-017 5.782125e-015
          7800000  1.209320e-005 3.418486e-016 -8.057860e-017 5.938399e-015
