462639 201 3 39.476926421373008 63241.077088070931 1
0 0.01 5000000 8 20
0  7  8  9  11 10 15 21 
#
# HNBody body-specific file (Bodycentric coordinates).
#
# Line 3 encodes the data type for each column as follows:
#
#  0-Time (= Epoch)  1-x1 2-x2 3-x3   4-v1 5-v2 6-v3
#  7-SemiMajorAxis   8-Eccentricity   9-Inclination
# 10-LongAscendNode 11-ArgPeriapse   12-LongPeriapse
# 13-TimePeriapse   14-PeriDistance  15-MeanAnomaly
# 16-TrueAnomaly    17-MeanLongitude 18-TrueLongitude
# 19-MeanLatitude   20-TrueLatitude  21-Mass
# 22-EncRadius      23-CaptRadius    24-IdTag
# 25-JacIndex
#
 0  0.95999999999999996  0.016710218999999804  9.5267799566300827e-019  2.5574964912088589  100.38018543879103 -2.4731102699998697  3.0404329235954699e-006
 50000  0.95998859223931921  0.012941489970091952  0.52254131052236164 -137.35033268212368 -22.467453359066436  162.19194640537958  3.0404329235954699e-006
 100000  0.95993376900103977  0.021473810830138187  1.5409389754716154  179.79734184874803  67.530694675028954  31.667122974798239  3.0404329235954699e-006
 150000  0.9600151037864717  0.012498326146794452  3.2494202997537993  121.86969104054647  80.579580658350423 -20.595741764378648  3.0404329235954699e-006
 200000  0.95996969054534764  0.010586130961088635  3.6745017327192242 -168.34616470543295  89.356625602046904  172.91768092831887  3.0404329235954699e-006
 250000  0.95998435794897974  0.01985042531591075  2.6602952867917944 -88.047803069110884  108.37780893775881  5.7796076538680898  3.0404329235954699e-006
 300000  0.96000347025104382  0.0073011069196353374  1.8950774508512087 -120.09336828754209  158.28345951358025 -85.544686953826911  3.0404329235954699e-006
 350000  0.95997725249033261  0.012678021081381217  2.054761865883588 -128.65658148103199 -178.24541721630752  160.86228363793742  3.0404329235954699e-006
 400000  0.95998883132444024  0.032526680157595703  0.96568716239834962 -6.6073114901043413  140.86704214621832  168.77549154087487  3.0404329235954699e-006
