462639 201 6 39.476926421373008 63241.077088070931 1
0 0.01 5000000 8 20
0  7  8  9  11 10 15 21 
#
# HNBody body-specific file (Bodycentric coordinates).
#
# Line 3 encodes the data type for each column as follows:
#
#  0-Time (= Epoch)  1-x1 2-x2 3-x3   4-v1 5-v2 6-v3
#  7-SemiMajorAxis   8-Eccentricity   9-Inclination
# 10-LongAscendNode 11-ArgPeriapse   12-LongPeriapse
# 13-TimePeriapse   14-PeriDistance  15-MeanAnomaly
# 16-TrueAnomaly    17-MeanLongitude 18-TrueLongitude
# 19-MeanLatitude   20-TrueLatitude  21-Mass
# 22-EncRadius      23-CaptRadius    24-IdTag
# 25-JacIndex
#
 0  9.5370703200000051  0.054150600000000375  2.4844599999999994 -21.116161690000265  113.71504 -42.644634079999776  0.00028583678719451197
 50000  9.5259402409023544  0.07245803175411196  2.512304244668464  12.566824138312393  108.12949379787455  112.81156283190109  0.00028583678719451197
 100000  9.4816426592288554  0.082340308842425075  2.4905909057603242  42.045419461332088  102.66930202869307 -87.194018962267975  0.00028583678719451197
 150000  9.4716867086392966  0.069154197152354768  2.4253632354739492  70.963551688736686  97.515074351190052  72.804438051709297  0.00028583678719451197
 200000  9.5114571690971772  0.0388507095471144  2.3245874796443786  96.785598058265535  93.027842149156598 -125.75171740329765  0.00028583678719451197
 250000  9.5399359992294777  0.014640407629467906  2.2009453317543639  88.538155767054562  88.922820339766716  69.045364524935081  0.00028583678719451197
 300000  9.533724427923989  0.039384456650468122  2.0788051099013334  24.130275184317775  85.025717379781142 -39.973178965057386  0.00028583678719451197
 350000  9.4936983464852904  0.065240980113270383  1.9498280374012287  49.613846361929426  81.487744788542145  120.87033337504498  0.00028583678719451197
 400000  9.4782331225803276  0.082484172797995248  1.7982429421315849  78.817333629990884  78.139363056233123 -81.655581456215501  0.00028583678719451197
 450000  9.5068720415400279  0.08124317139440454  1.6267221404014864  107.81423016425845  75.111816153185003  76.366977323425161  0.00028583678719451197
